Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points
2025.01.03 06:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,24.1,0.004,-2.25,-31.6,OK,2,Trending,Tokyo,12
2025.01.03 07:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,23.4,0.103,-2.25,-20.1,OK,2,Trending,Tokyo,14
2025.01.03 08:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,23.4,0.103,+0.00,-17.1,OK,2,Trending,Tokyo-London,12
2025.01.03 09:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,23.4,0.103,+0.00,-20.5,OK,2,Trending,London,11
2025.01.03 10:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,23.4,0.103,+0.00,-22.2,OK,2,Trending,London,9
2025.01.03 11:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,23.6,0.040,+0.00,-28.4,OK,2,Trending,London,11
2025.01.03 12:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,23.6,0.040,-2.00,-26.2,OK,2,Trending,London,8
2025.01.03 13:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,23.6,0.040,-2.00,-11.5,OK,2,Trending,London-NewYork,11
2025.01.03 14:00,SELL,Yellow,Green,Green,Yellow,Green,OK,FL,23.6,0.040,-2.00,-9.7,OK,2,Trending,London-NewYork,11
2025.01.03 15:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,25.5,0.224,-2.00,-4.7,OK,2,Trending,London-NewYork,11
2025.01.03 16:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,25.5,0.224,-2.75,-5.5,OK,2,Trending,London-NewYork,12
2025.01.03 17:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,FL,25.5,0.224,-2.75,0.3,OK,2,Trending,New York,6
2025.01.03 18:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,25.5,0.224,-2.75,-13.6,EDGE,2,Trending,New York,9
2025.01.03 19:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,28.8,0.233,-2.75,7.9,EDGE,2,Trending,New York,11
2025.01.03 20:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,28.8,0.233,-0.75,10.1,EDGE,2,Trending,New York,10
2025.01.03 21:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,28.8,0.233,-0.75,12.6,EDGE,2,Trending,New York,13
2025.01.03 22:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,28.8,0.233,-0.75,6.6,EDGE,2,Trending,Off-Hours,11
2025.01.03 23:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,32.2,0.262,-0.75,-1.9,EDGE,2,Trending,Off-Hours,105
2025.01.06 00:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,32.2,0.262,-0.75,-19.6,EDGE,2,Trending,Tokyo,65
2025.01.06 01:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,32.2,0.262,-0.75,-14.9,EDGE,2,Trending,Tokyo,19
2025.01.06 02:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,32.2,0.262,-0.75,-0.4,EDGE,2,Trending,Tokyo,12
2025.01.06 03:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,32.6,0.408,-0.75,13.1,EDGE,2,Trending,Tokyo,10
2025.01.06 04:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,FL,32.6,0.408,-5.25,-27.3,EDGE,2,Trending,Tokyo,12
2025.01.06 05:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,FL,32.6,0.408,-5.25,-22.2,EDGE,2,Trending,Tokyo,10
2025.01.06 06:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,FL,32.6,0.408,-5.25,-29.7,EDGE,2,Trending,Tokyo,11
2025.01.06 07:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,FL,31.3,0.377,-5.25,-30.0,EDGE,2,Trending,Tokyo,11
2025.01.06 08:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,31.3,0.377,-3.00,-28.7,EDGE,2,Trending,Tokyo-London,10
2025.01.06 09:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,31.3,0.377,-3.00,-18.3,EDGE,2,Trending,London,12
2025.01.06 10:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,31.3,0.377,-3.00,-26.2,EDGE,2,Trending,London,11
2025.01.06 11:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,32.1,0.325,-3.00,-11.2,EDGE,2,Trending,London,10
2025.01.06 12:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,32.1,0.325,-3.00,-13.1,EDGE,2,Trending,London,12
2025.01.06 13:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,32.1,0.325,-3.00,-26.4,EDGE,2,Trending,London-NewYork,8
2025.01.06 14:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,32.1,0.325,-3.00,0.7,EDGE,3,Trending,London-NewYork,10
2025.01.06 15:00,SELL,Yellow,Red,Yellow,Yellow,Green,OK,FL,34.4,0.385,-3.00,17.1,EDGE,2,Trending,London-NewYork,8
2025.01.06 16:00,SELL,Red,Red,Yellow,Yellow,Yellow,OK,FL,34.4,0.385,-5.00,4.8,EDGE,2,Trending,London-NewYork,12
2025.01.06 17:00,SELL,Red,Red,Yellow,Yellow,Yellow,OK,FL,34.4,0.385,-5.00,-22.4,EDGE,2,Trending,New York,10
2025.01.06 18:00,SELL,Red,Red,Yellow,Yellow,Yellow,OK,FL,34.4,0.385,-5.00,-32.6,EDGE,2,Trending,New York,7
2025.01.06 19:00,SELL,Red,Green,Yellow,Yellow,Yellow,OK,FL,35.0,0.020,-5.00,-26.0,EDGE,2,Trending,New York,13
2025.01.06 20:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,35.0,0.020,-4.00,-37.9,EDGE,2,Trending,New York,11
2025.01.06 21:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,35.0,0.020,-4.00,-42.2,EDGE,2,Trending,New York,12
2025.01.06 22:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,35.0,0.020,-4.00,-57.8,EDGE,2,Trending,Off-Hours,10
2025.01.06 23:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,32.7,0.062,+4.50,-54.0,EDGE,2,Trending,Off-Hours,12
2025.01.07 00:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,32.7,0.062,+4.50,-59.2,EDGE,2,Trending,Tokyo,116
2025.01.07 01:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,32.7,0.062,+4.50,-54.3,EDGE,2,Trending,Tokyo,15
2025.01.07 02:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,32.7,0.062,+4.50,-50.1,EDGE,2,Trending,Tokyo,11
2025.01.07 03:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,FL,30.2,0.173,+4.50,-26.8,EDGE,2,Trending,Tokyo,13
2025.01.07 04:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,30.2,0.173,+1.50,-30.4,EDGE,2,Trending,Tokyo,10
2025.01.07 05:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,30.2,0.173,+1.50,-32.9,EDGE,2,Trending,Tokyo,11
2025.01.07 06:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,30.2,0.173,+1.50,-20.3,EDGE,2,Trending,Tokyo,11
2025.01.07 07:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,29.4,0.228,+1.50,-27.3,EDGE,2,Trending,Tokyo,11
2025.01.07 08:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,29.4,0.228,-3.00,-14.8,EDGE,2,Trending,Tokyo-London,12
2025.01.07 09:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,29.4,0.228,-3.00,-18.4,EDGE,2,Trending,London,12
2025.01.07 10:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,29.4,0.228,-3.00,-9.5,EDGE,2,Trending,London,13
2025.01.07 11:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,31.2,0.258,-3.00,5.3,EDGE,2,Trending,London,11
2025.01.07 12:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,31.2,0.258,-3.00,-1.9,EDGE,2,Trending,London,9
2025.01.07 13:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,31.2,0.258,-3.00,0.9,EDGE,2,Trending,London-NewYork,12
2025.01.07 14:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,31.2,0.258,-3.00,-8.5,EDGE,2,Trending,London-NewYork,11
2025.01.07 15:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,32.8,0.192,-3.00,-11.9,EDGE,2,Trending,London-NewYork,10
2025.01.07 16:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,32.8,0.192,-1.00,-16.7,EDGE,2,Trending,London-NewYork,11
2025.01.07 17:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,32.8,0.192,-1.00,-20.2,EDGE,2,Trending,New York,12
2025.01.07 18:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,32.8,0.192,-1.00,-43.1,EDGE,2,Trending,New York,10
2025.01.07 19:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,28.8,0.084,-1.00,-52.4,EDGE,2,Trending,New York,10
2025.01.07 20:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,28.8,0.084,-1.25,-42.9,EDGE,2,Trending,New York,12
2025.01.07 21:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,28.8,0.084,-1.25,-50.4,EDGE,2,Trending,New York,11
2025.01.07 22:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,28.8,0.084,-1.25,-48.2,EDGE,2,Trending,Off-Hours,10
2025.01.07 23:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.1,0.066,-1.25,-50.9,EDGE,2,Trending,Off-Hours,10
2025.01.08 00:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.1,0.066,+1.75,-49.1,EDGE,2,Trending,Tokyo,96
2025.01.08 01:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.1,0.066,+1.75,-40.8,EDGE,2,Trending,Tokyo,16
2025.01.08 02:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,25.1,0.066,+1.75,-35.9,EDGE,2,Trending,Tokyo,11
2025.01.08 03:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,24.4,0.262,+1.75,-69.3,EDGE,2,Trending,Tokyo,9
2025.01.08 04:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,24.4,0.262,+6.25,-66.4,EDGE,2,Trending,Tokyo,10
2025.01.08 05:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,24.4,0.262,+6.25,-54.3,EDGE,2,Trending,Tokyo,13
2025.01.08 06:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,24.4,0.262,+6.25,-42.5,EDGE,2,Trending,Tokyo,13
2025.01.08 07:00,SELL,Red,Yellow,Yellow,Green,Green,OK,FL,23.8,0.194,+6.25,-47.9,EDGE,2,Trending,Tokyo,11
2025.01.08 08:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,23.8,0.194,+2.25,-45.4,EDGE,2,Trending,Tokyo-London,13
2025.01.08 09:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,23.8,0.194,+2.25,-38.7,EDGE,2,Trending,London,12
2025.01.08 10:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,23.8,0.194,+2.25,-40.1,EDGE,2,Trending,London,8
2025.01.08 11:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,23.3,0.162,+2.25,-53.0,EDGE,2,Trending,London,9
2025.01.08 12:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,23.3,0.162,+2.25,-44.9,EDGE,2,Trending,London,7
2025.01.08 13:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,23.3,0.162,+2.25,-51.7,EDGE,2,Trending,London-NewYork,10
2025.01.08 14:00,SELL,Red,Yellow,Green,Yellow,Green,OK,FL,23.3,0.162,+2.25,-58.9,OK,2,Trending,London-NewYork,9
2025.01.08 15:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,26.0,0.167,+2.25,-74.3,EDGE,2,Trending,London-NewYork,8
2025.01.08 16:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,26.0,0.167,+2.25,-40.3,EDGE,2,Trending,London-NewYork,11
2025.01.08 17:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,26.0,0.167,+2.25,-43.9,EDGE,2,Trending,New York,12
2025.01.08 18:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,26.0,0.167,+2.25,-38.5,EDGE,2,Trending,New York,7
2025.01.08 19:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,26.0,0.251,+2.25,-32.6,EDGE,2,Trending,New York,11
2025.01.08 20:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,26.0,0.251,+2.25,-37.8,EDGE,2,Trending,New York,10
2025.01.08 21:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,26.0,0.251,+2.25,-35.2,EDGE,2,Trending,New York,11
2025.01.08 22:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,26.0,0.251,+2.25,-32.6,EDGE,2,Trending,Off-Hours,11
2025.01.08 23:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,25.5,0.406,-2.25,-25.0,EDGE,2,Trending,Off-Hours,10
2025.01.09 00:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,25.5,0.406,-2.25,-39.8,EDGE,2,Trending,Tokyo,66
2025.01.09 01:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,25.5,0.406,-2.25,-39.4,EDGE,2,Trending,Tokyo,13
2025.01.09 02:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,25.5,0.406,-2.25,-40.1,EDGE,2,Trending,Tokyo,11
2025.01.09 03:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,27.8,0.343,-2.25,-51.8,EDGE,2,Trending,Tokyo,12
2025.01.09 04:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,27.8,0.343,+2.25,-54.2,EDGE,2,Trending,Tokyo,8
2025.01.09 05:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,27.8,0.343,+2.25,-55.8,EDGE,2,Trending,Tokyo,10
2025.01.09 06:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,27.8,0.343,+2.25,-55.8,EDGE,2,Trending,Tokyo,12
2025.01.09 07:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,30.8,0.294,+2.25,-53.1,EDGE,2,Trending,Tokyo,10
2025.01.09 08:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,30.8,0.294,+2.25,-51.5,EDGE,2,Trending,Tokyo-London,12
2025.01.09 09:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,30.8,0.294,+2.25,-54.5,OK,2,Trending,London,12
2025.01.09 10:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,30.8,0.294,+2.25,-62.0,EDGE,2,Trending,London,11
2025.01.09 11:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,34.8,0.419,+2.25,-46.6,OK,2,Trending,London,10
2025.01.09 12:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,34.8,0.419,+8.50,-50.4,EDGE,2,Trending,London,7
2025.01.09 13:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,34.8,0.419,+8.50,-37.4,EDGE,2,Trending,London-NewYork,10
2025.01.09 14:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,34.8,0.419,+8.50,-22.4,EDGE,2,Trending,London-NewYork,10
2025.01.09 15:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,34.9,0.384,+8.50,-34.9,EDGE,2,Trending,London-NewYork,11
2025.01.09 16:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,34.9,0.384,+6.25,-28.8,EDGE,2,Trending,London-NewYork,10
2025.01.09 17:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,34.9,0.384,+6.25,-21.6,EDGE,2,Trending,New York,10
2025.01.09 18:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,34.9,0.384,+6.25,-37.9,EDGE,2,Trending,New York,8
2025.01.09 19:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,34.9,0.566,+6.25,-34.4,EDGE,2,Trending,New York,10
2025.01.09 20:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,34.9,0.566,+6.25,-31.5,EDGE,2,Trending,New York,8
2025.01.09 21:00,SELL,Yellow,Green,Yellow,Green,Green,OK,FL,34.9,0.566,+6.25,-31.1,EDGE,2,Trending,New York,13
2025.01.09 22:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,34.9,0.566,+6.25,-30.7,EDGE,2,Trending,Off-Hours,10
2025.01.09 23:00,SELL,Red,Green,Yellow,Green,Green,OK,FL,35.0,0.552,+6.25,-32.0,EDGE,2,Trending,Off-Hours,12
2025.01.10 00:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,35.0,0.552,-1.25,-34.0,EDGE,2,Trending,Tokyo,19
2025.01.10 01:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,35.0,0.552,-1.25,-23.3,EDGE,2,Trending,Tokyo,16
2025.01.10 02:00,SELL,Red,Green,Yellow,Yellow,Green,OK,FL,35.0,0.552,-1.25,-36.3,EDGE,2,Trending,Tokyo,10
2025.01.10 03:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,31.2,0.277,-1.25,-34.6,EDGE,2,Trending,Tokyo,10
2025.01.10 04:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,31.2,0.277,-1.25,-16.1,EDGE,2,Trending,Tokyo,10
2025.01.10 05:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,31.2,0.277,-1.25,-17.1,EDGE,2,Trending,Tokyo,11
2025.01.10 06:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,FL,31.2,0.277,-1.25,-17.6,EDGE,2,Trending,Tokyo,9
2025.01.10 07:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,FL,28.0,0.216,-1.25,-22.8,EDGE,2,Trending,Tokyo,9
2025.01.10 08:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,FL,28.0,0.216,-9.25,-21.9,EDGE,2,Trending,Tokyo-London,7
2025.01.10 09:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,FL,28.0,0.216,-9.25,-30.0,EDGE,2,Trending,London,11
2025.01.10 10:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,FL,28.0,0.216,-9.25,-29.6,EDGE,2,Trending,London,12
2025.01.10 11:00,SELL,Red,Yellow,Green,Red,Yellow,OK,FL,27.8,0.201,-9.25,-34.7,OK,2,Trending,London,10
2025.01.10 12:00,SELL,Red,Yellow,Green,Yellow,Green,OK,FL,27.8,0.201,-3.75,-43.9,OK,2,Trending,London,11
2025.01.10 13:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,27.8,0.201,-3.75,-37.5,EDGE,2,Trending,London-NewYork,10
2025.01.10 14:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,FL,27.8,0.201,-3.75,-32.4,EDGE,2,Trending,London-NewYork,13
2025.01.10 15:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,30.3,0.572,-3.75,-35.1,OK,2,Trending,London-NewYork,10
2025.01.10 16:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,30.3,0.572,+2.25,-96.3,OK,2,Trending,London-NewYork,11
2025.01.10 17:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,30.3,0.572,+2.25,-82.8,OK,2,Trending,New York,9
2025.01.10 18:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,30.3,0.572,+2.25,-70.7,OK,2,Trending,New York,9
2025.01.10 19:00,SELL,Red,Green,Green,Yellow,Green,OK,FL,32.5,0.459,+2.25,-75.8,OK,2,Trending,New York,10
2025.01.10 20:00,SELL,Red,Green,Green,Green,Green,OK,FL,32.5,0.459,+6.25,-71.3,OK,2,Trending,New York,11
2025.01.10 21:00,SELL,Red,Green,Green,Green,Green,OK,FL,32.5,0.459,+6.25,-57.3,OK,2,Trending,New York,11
2025.01.10 22:00,SELL,Red,Green,Green,Green,Green,OK,FL,32.5,0.459,+6.25,-69.7,OK,2,Trending,Off-Hours,12
2025.01.10 23:00,SELL,Red,Green,Green,Green,Green,OK,FL,34.8,0.500,+6.25,-84.1,OK,2,Trending,Off-Hours,96
2025.01.13 00:00,SELL,Red,Green,Green,Green,Green,OK,FL,34.8,0.500,+6.25,-44.1,OK,2,Trending,Tokyo,7
2025.01.13 01:00,SELL,Red,Green,Green,Green,Green,OK,FL,34.8,0.500,+6.25,-70.1,OK,2,Trending,Tokyo,16
2025.01.13 02:00,SELL,Yellow,Green,Green,Green,Green,OK,FL,34.8,0.500,+6.25,-53.5,OK,2,Trending,Tokyo,12
2025.01.13 03:00,SELL,Yellow,Green,Green,Green,Green,OK,FL,35.1,0.283,+6.25,-44.5,OK,2,Trending,Tokyo,13
2025.01.13 04:00,SELL,Yellow,Green,Green,Green,Green,OK,FL,35.1,0.283,+6.25,-36.0,OK,2,Trending,Tokyo,11
2025.01.13 05:00,SELL,Red,Green,Green,Green,Green,OK,FL,35.1,0.283,+6.25,-31.2,OK,2,Trending,Tokyo,12
2025.01.13 06:00,SELL,Red,Green,Green,Green,Green,OK,FL,35.1,0.283,+6.25,-50.8,OK,2,Trending,Tokyo,10
2025.01.13 07:00,SELL,Red,Green,Green,Green,Green,OK,FL,34.6,0.364,+6.25,-67.7,OK,2,Trending,Tokyo,10
2025.01.13 08:00,SELL,Red,Green,Green,Green,Green,OK,FL,34.6,0.364,+6.25,-57.7,OK,2,Trending,Tokyo-London,11
2025.01.13 09:00,SELL,Red,Green,Green,Green,Green,OK,FL,34.6,0.364,+6.25,-49.1,OK,2,Trending,London,9
2025.01.13 10:00,SELL,Red,Green,Green,Green,Green,OK,FL,34.6,0.364,+6.25,-42.7,OK,2,Trending,London,8
2025.01.13 11:00,SELL,Red,Green,Green,Green,Green,OK,FL,34.3,0.308,+6.25,-46.5,OK,2,Trending,London,10
2025.01.13 12:00,SELL,Yellow,Green,Green,Green,Green,OK,FL,34.3,0.308,+3.25,-53.3,OK,2,Trending,London,11
